step,node_id,node_n,node_name,op_name,node_kind,resource_kind,resource_id,runtime_role,device_type,device_index,thread_id,stream_id,start_ns,end_ns,duration_ns,correlation_id,linked_correlation_id,rf_id,kernel_file,has_tensor_io,compiled_graph_id,compiled_launch_id,module_path,module_class,module_size_bytes,module_has_parameters,module_parameters_have_data,module_has_buffers,module_buffers_have_data
0,k0,0,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8367356,8387293,19937,2,0,2,,1,,-1,,,,,,,
0,k1,1,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8400368,8408773,8405,3,0,3,,1,,-1,,,,,,,
0,k2,2,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8416347,8421748,5401,4,0,4,,1,,-1,,,,,,,
0,k3,3,detach_,detach_,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8426947,8429642,2695,6,0,6,,1,,-1,,,,,,,
0,k4,4,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8446464,8452525,6061,7,0,7,,1,,-1,,,,,,,
0,k5,5,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8458186,8463345,5159,8,0,8,,1,,-1,,,,,,,
0,k6,6,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8465209,8493983,28774,9,0,9,,1,,-1,,,,,,,
0,k7,7,detach_,detach_,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8497970,8500024,2054,11,0,11,,1,,-1,,,,,,,
0,k8,8,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8747847,8756293,8446,12,0,12,,1,,-1,,,,,,,
0,k9,9,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8760731,8766071,5340,13,0,13,,1,,-1,,,,,,,
0,k10,10,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8768256,8771542,3286,14,0,14,,1,,-1,,,,,,,
0,k11,11,detach_,detach_,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8775329,8777182,1853,16,0,16,,1,,-1,,,,,,,
0,k12,12,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8787461,8792651,5190,17,0,17,,1,,-1,,,,,,,
0,k13,13,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8795797,8811296,15499,18,0,18,,1,,-1,,,,,,,
0,k14,14,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8813340,8816636,3296,19,0,19,,1,,-1,,,,,,,
0,k15,15,detach_,detach_,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8819982,8821595,1613,21,0,21,,1,,-1,,,,,,,
0,k16,16,aten::empty_strided,aten::empty_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,8857252,10298577,1441325,24,0,24,,1,,-1,,,,,,,
0,k17,17,cudaStreamIsCapturing,cudaStreamIsCapturing,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,10312754,10313946,1192,12,25,,,0,,-1,,,,,,,
0,k18,18,cudaMemcpyAsync,cudaMemcpyAsync,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,10314898,10323704,8806,14,25,,,0,,-1,,,,,,,
0,k19,19,cudaStreamSynchronize,cudaStreamSynchronize,cpu_leaf,cpu_thread,1,wait,CPU,2050392,1,2050392,10324075,10396050,71975,15,25,,,0,,-1,,,,,,,
0,k20,20,Memcpy HtoD (Pageable -> Device),Memcpy HtoD (Pageable -> Device),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,10390890,10391882,992,14,25,25,,1,,-1,,,,,,,
0,k21,21,TorchDynamo Cache Lookup,TorchDynamo Cache Lookup,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,10476119,10533086,56967,26,0,26,,1,,-1,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k22,22,Pregraph bytecode,Pregraph bytecode,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,10546932,10588850,41918,28,0,28,,1,,-1,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k23,23,AOTDispatcher Runtime Wrapper Prologue,AOTDispatcher Runtime Wrapper Prologue,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,10609038,10624026,14988,29,0,29,,1,,-1,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k24,24,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,10793853,10805866,12013,37,32,,,0,0,0,text_model,,,,,,
0,k25,25,triton_per_fused_add_embedding_native_layer_norm_0,triton_per_fused_add_embedding_native_layer_norm_0,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,10806797,10809069,2272,37,32,32,cva2vhd4j7jksvdr52imyjmkjai3amj3iquc6i7r3aqeryh4tgbn.py,1,0,0,text_model,,,,,,
0,k26,26,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,10877620,10877991,371,73,34,,,0,0,1,text_model.encoder.layers.0.self_attn.q_proj,,,,,,
0,k27,27,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,10879343,10879604,261,75,34,,,0,0,1,text_model.encoder.layers.0.self_attn.q_proj,,,,,,
0,k28,28,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,10879804,10885845,6041,76,34,,,0,0,1,text_model.encoder.layers.0.self_attn.q_proj,,,,,,
0,k29,29,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,10887182,10892366,5184,76,34,34,,1,0,1,text_model.encoder.layers.0.self_attn.q_proj,,,,,,
0,k30,30,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,10944134,10944395,261,114,36,,,0,0,2,text_model.encoder.layers.0.self_attn.k_proj,,,,,,
0,k31,31,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,10944986,10945136,150,116,36,,,0,0,2,text_model.encoder.layers.0.self_attn.k_proj,,,,,,
0,k32,32,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,10945277,10950276,4999,117,36,,,0,0,2,text_model.encoder.layers.0.self_attn.k_proj,,,,,,
0,k33,33,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,10951566,10956366,4800,117,36,36,,1,0,2,text_model.encoder.layers.0.self_attn.k_proj,,,,,,
0,k34,34,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,10997114,10997304,190,155,38,,,0,0,3,text_model.encoder.layers.0.self_attn.v_proj,,,,,,
0,k35,35,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,10997795,10997945,150,157,38,,,0,0,3,text_model.encoder.layers.0.self_attn.v_proj,,,,,,
0,k36,36,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,10998065,11002644,4579,158,38,,,0,0,3,text_model.encoder.layers.0.self_attn.v_proj,,,,,,
0,k37,37,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11004046,11008654,4608,158,38,38,,1,0,3,text_model.encoder.layers.0.self_attn.v_proj,,,,,,
0,k38,38,cuLaunchKernelEx,cuLaunchKernelEx,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11087122,11093774,6652,167,40,,,0,0,4,text_model,,,,,,
0,k39,39,triton_poi_fused__scaled_dot_product_efficient_attention__to_copy_add_arange_constant_pad_nd_expand_full_lt_masked_fill_slice_transpose_unsqueeze_view_1,triton_poi_fused__scaled_dot_product_efficient_attention__to_copy_add_arange_constant_pad_nd_expand_full_lt_masked_fill_slice_transpose_unsqueeze_view_1,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11094543,11095375,832,167,40,40,czbvpmus2g5ttgmrf2uw6bk5gzm5zu6esmbkxcm4n5i4qks6siw3.py,1,0,4,text_model,,,,,,
0,k40,40,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11147505,11157013,9508,44,0,44,,1,0,5,text_model,,,,,,
0,k41,41,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11168143,11173173,5030,46,0,46,,1,0,5,text_model,,,,,,
0,k42,42,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11181769,11186347,4578,48,0,48,,1,0,5,text_model,,,,,,
0,k43,43,cudaStreamIsCapturing,cudaStreamIsCapturing,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11215722,11216724,1002,175,49,,,0,0,5,text_model,,,,,,
0,k44,44,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11219329,11227474,8145,50,0,50,,1,0,5,text_model,,,,,,
0,k45,45,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11229408,11234087,4679,51,0,51,,1,0,5,text_model,,,,,,
0,k46,46,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11237072,11245889,8817,52,0,52,,1,0,5,text_model,,,,,,
0,k47,47,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11248363,11255026,6663,53,0,53,,1,0,5,text_model,,,,,,
0,k48,48,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11257260,11264874,7614,190,49,,,0,0,5,text_model,,,,,,
0,k49,49,"fmha_cutlassF_f16_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)","fmha_cutlassF_f16_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11265616,11273456,7840,190,49,49,,1,0,5,text_model,,,,,,
0,k50,50,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11285092,11290432,5340,55,0,55,,1,0,5,text_model,,,,,,
0,k51,51,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11375882,11376233,351,229,57,,,0,0,6,text_model.encoder.layers.0.self_attn.out_proj,,,,,,
0,k52,52,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11377104,11377355,251,231,57,,,0,0,6,text_model.encoder.layers.0.self_attn.out_proj,,,,,,
0,k53,53,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11377525,11383797,6272,232,57,,,0,0,6,text_model.encoder.layers.0.self_attn.out_proj,,,,,,
0,k54,54,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11385073,11390001,4928,232,57,57,,1,0,6,text_model.encoder.layers.0.self_attn.out_proj,,,,,,
0,k55,55,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11447436,11452706,5270,241,59,,,0,0,7,text_model.encoder.layers.0,,,,,,
0,k56,56,triton_per_fused_add_native_layer_norm_view_2,triton_per_fused_add_native_layer_norm_view_2,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11453841,11455377,1536,241,59,59,cy3dollgdqmengs3v5dsf374onandith6o6kujlexofbcdhta25z.py,1,0,7,text_model.encoder.layers.0,,,,,,
0,k57,57,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11500765,11501086,321,277,61,,,0,0,8,text_model.encoder.layers.0.mlp.fc1,,,,,,
0,k58,58,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11501707,11501928,221,279,61,,,0,0,8,text_model.encoder.layers.0.mlp.fc1,,,,,,
0,k59,59,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11502068,11506777,4709,280,61,,,0,0,8,text_model.encoder.layers.0.mlp.fc1,,,,,,
0,k60,60,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11508210,11517618,9408,280,61,61,,1,0,8,text_model.encoder.layers.0.mlp.fc1,,,,,,
0,k61,61,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11579923,11586245,6322,285,63,,,0,0,9,text_model.encoder.layers.0.mlp.activation_fn,,,,,,
0,k62,62,triton_poi_fused_mul_sigmoid_view_3,triton_poi_fused_mul_sigmoid_view_3,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11586994,11588242,1248,285,63,63,cyfybta5syo3odycaq6a3kmpxmzi3p7iwxhe4xejk7p6g6nnhf5d.py,1,0,9,text_model.encoder.layers.0.mlp.activation_fn,,,,,,
0,k63,63,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11630738,11631069,331,317,65,,,0,0,10,text_model.encoder.layers.0.mlp.fc2,,,,,,
0,k64,64,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11631700,11636038,4338,319,65,,,0,0,10,text_model.encoder.layers.0.mlp.fc2,,,,,,
0,k65,65,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11636720,11640507,3787,320,65,,,0,0,10,text_model.encoder.layers.0.mlp.fc2,,,,,,
0,k66,66,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11637587,11645459,7872,319,65,65,,1,0,10,text_model.encoder.layers.0.mlp.fc2,,,,,,
0,k67,67,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, true, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)","void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, true, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11646067,11647891,1824,320,65,65,,1,0,10,text_model.encoder.layers.0.mlp.fc2,,,,,,
0,k68,68,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11699968,11704987,5019,331,67,,,0,0,11,text_model.encoder,,,,,,
0,k69,69,triton_per_fused_add_native_layer_norm_view_4,triton_per_fused_add_native_layer_norm_view_4,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11706195,11707731,1536,331,67,67,ca4bjcwrpot3sztjq5uxlypsl2qiavlfg627kzywmgmuizaz7spk.py,1,0,11,text_model.encoder,,,,,,
0,k70,70,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11744191,11744491,300,363,69,,,0,0,12,text_model.encoder.layers.1.self_attn.q_proj,,,,,,
0,k71,71,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11745112,11745343,231,365,69,,,0,0,12,text_model.encoder.layers.1.self_attn.q_proj,,,,,,
0,k72,72,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11745473,11749470,3997,366,69,,,0,0,12,text_model.encoder.layers.1.self_attn.q_proj,,,,,,
0,k73,73,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11750963,11755859,4896,366,69,69,,1,0,12,text_model.encoder.layers.1.self_attn.q_proj,,,,,,
0,k74,74,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11792140,11792361,221,400,71,,,0,0,13,text_model.encoder.layers.1.self_attn.k_proj,,,,,,
0,k75,75,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11792882,11793002,120,402,71,,,0,0,13,text_model.encoder.layers.1.self_attn.k_proj,,,,,,
0,k76,76,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11793092,11797290,4198,403,71,,,0,0,13,text_model.encoder.layers.1.self_attn.k_proj,,,,,,
0,k77,77,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11798676,11803604,4928,403,71,71,,1,0,13,text_model.encoder.layers.1.self_attn.k_proj,,,,,,
0,k78,78,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11860027,11860268,241,437,73,,,0,0,14,text_model.encoder.layers.1.self_attn.v_proj,,,,,,
0,k79,79,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11860879,11860999,120,439,73,,,0,0,14,text_model.encoder.layers.1.self_attn.v_proj,,,,,,
0,k80,80,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11861089,11866219,5130,440,73,,,0,0,14,text_model.encoder.layers.1.self_attn.v_proj,,,,,,
0,k81,81,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11868180,11872788,4608,440,73,73,,1,0,14,text_model.encoder.layers.1.self_attn.v_proj,,,,,,
0,k82,82,cuLaunchKernelEx,cuLaunchKernelEx,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,11916633,11921322,4689,445,75,,,0,0,15,text_model,,,,,,
0,k83,83,triton_poi_fused__scaled_dot_product_efficient_attention__to_copy_add_arange_constant_pad_nd_expand_full_lt_masked_fill_slice_transpose_unsqueeze_view_1,triton_poi_fused__scaled_dot_product_efficient_attention__to_copy_add_arange_constant_pad_nd_expand_full_lt_masked_fill_slice_transpose_unsqueeze_view_1,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11922740,11923573,833,445,75,75,czbvpmus2g5ttgmrf2uw6bk5gzm5zu6esmbkxcm4n5i4qks6siw3.py,1,0,15,text_model,,,,,,
0,k84,84,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11964583,11971586,7003,79,0,79,,1,0,16,text_model,,,,,,
0,k85,85,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,11981154,11986093,4939,81,0,81,,1,0,16,text_model,,,,,,
0,k86,86,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,12006832,12011480,4648,83,0,83,,1,0,16,text_model,,,,,,
0,k87,87,cudaStreamIsCapturing,cudaStreamIsCapturing,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,12024685,12025667,982,453,84,,,0,0,16,text_model,,,,,,
0,k88,88,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,12028112,12035425,7313,85,0,85,,1,0,16,text_model,,,,,,
0,k89,89,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,12037269,12041847,4578,86,0,86,,1,0,16,text_model,,,,,,
0,k90,90,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,12044683,12053178,8495,87,0,87,,1,0,16,text_model,,,,,,
0,k91,91,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,12055593,12061805,6212,88,0,88,,1,0,16,text_model,,,,,,
0,k92,92,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,12063107,12069589,6482,468,84,,,0,0,16,text_model,,,,,,
0,k93,93,"fmha_cutlassF_f16_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)","fmha_cutlassF_f16_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,12070902,12078325,7423,468,84,84,,1,0,16,text_model,,,,,,
0,k94,94,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,12096379,12101599,5220,90,0,90,,1,0,16,text_model,,,,,,
0,k95,95,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,12165899,12166230,331,507,92,,,0,0,17,text_model.encoder.layers.1.self_attn.out_proj,,,,,,
0,k96,96,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,12167041,12167292,251,509,92,,,0,0,17,text_model.encoder.layers.1.self_attn.out_proj,,,,,,
0,k97,97,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,12167472,12173123,5651,510,92,,,0,0,17,text_model.encoder.layers.1.self_attn.out_proj,,,,,,
0,k98,98,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,12174582,12179382,4800,510,92,92,,1,0,17,text_model.encoder.layers.1.self_attn.out_proj,,,,,,
0,k99,99,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,12230320,12234998,4678,519,94,,,0,0,18,text_model.encoder.layers.1,,,,,,
0,k100,100,triton_per_fused_add_native_layer_norm_view_2,triton_per_fused_add_native_layer_norm_view_2,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,12236375,12237847,1472,519,94,94,cy3dollgdqmengs3v5dsf374onandith6o6kujlexofbcdhta25z.py,1,0,18,text_model.encoder.layers.1,,,,,,
