step,tensor_n,tensor_name,tensor_node_id,tensor_kind,tensor_id,storage_id,offset,numel,itemsize,tensor_size_bytes,device,dtype,shape,producer_count,consumer_count
0,22,param_83_60,t22,WEIGHT,83,60,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,23,param_84_85,t23,WEIGHT,84,85,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,24,cache_86_87,t24,CONTEXT,86,87,0,59136,2,118272,cuda:0,,"[77,768]",2,3
0,25,param_90_91,t25,WEIGHT,90,91,0,5929,2,11858,cuda:0,,"[1,1,77,77]",0,8
0,26,param_94_69,t26,WEIGHT,94,69,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,27,param_95_78,t27,WEIGHT,95,78,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,28,param_96_87,t28,WEIGHT,96,87,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,29,param_97_91,t29,WEIGHT,97,91,0,71148,2,142296,cuda:0,,"[1,12,77,77]",0,1
0,30,cache_100_69,t30,CONTEXT,100,69,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,31,cache_103_78,t31,CONTEXT,103,78,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,32,cache_106_87,t32,CONTEXT,106,87,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,33,cache_109_110,t33,CONTEXT,109,110,0,1,8,8,cpu,,[],2,0
0,34,param_109_127,t34,WEIGHT,109,127,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,35,cache_112_113,t35,CONTEXT,112,113,0,1,8,8,cpu,,[],2,0
0,36,param_112_116,t36,WEIGHT,112,116,0,59136,2,118272,cuda:0,,"[1,77,768]",0,1
0,37,cache_115_116,t37,CONTEXT,115,116,0,59136,2,118272,cuda:0,,"[1,77,12,64]",2,1
0,38,param_118_116,t38,WEIGHT,118,116,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,39,cache_118_119,t39,CONTEXT,118,119,0,0,4,0,cuda:0,,"[1,12,0]",2,0
0,40,cache_122_116,t40,CONTEXT,122,116,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,0
0,41,cache_122_141,t41,CONTEXT,122,141,0,236544,2,473088,cuda:0,,"[77,3072]",1,1
0,42,param_125_126,t42,WEIGHT,125,126,0,768,2,1536,cuda:0,,[768],0,1
0,43,param_130_131,t43,WEIGHT,130,131,0,768,2,1536,cuda:0,,[768],0,1
0,44,param_132_133,t44,WEIGHT,132,133,0,768,2,1536,cuda:0,,[768],0,1
0,45,param_136_137,t45,WEIGHT,136,137,0,3072,2,6144,cuda:0,,[3072],0,1
0,46,param_138_116,t46,WEIGHT,138,116,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,47,param_139_140,t47,WEIGHT,139,140,0,2359296,2,4718592,cuda:0,,"[768,3072]",0,1
0,48,param_144_141,t48,WEIGHT,144,141,0,236544,2,473088,cuda:0,,"[1,77,3072]",0,1
0,49,param_147_148,t49,WEIGHT,147,148,0,768,2,1536,cuda:0,,[768],0,2
0,50,param_149_141,t50,WEIGHT,149,141,0,236544,2,473088,cuda:0,,"[77,3072]",0,2
0,51,param_150_151,t51,WEIGHT,150,151,0,2359296,2,4718592,cuda:0,,"[3072,768]",0,2
0,52,cache_152_116,t52,CONTEXT,152,116,0,59136,2,118272,cuda:0,,"[77,768]",4,5
0,53,param_155_87,t53,WEIGHT,155,87,0,59136,2,118272,cuda:0,,"[1,77,768]",0,3
0,54,param_156_157,t54,WEIGHT,156,157,0,768,2,1536,cuda:0,,[768],0,1
0,55,param_158_159,t55,WEIGHT,158,159,0,768,2,1536,cuda:0,,[768],0,1
0,56,param_160_78,t56,WEIGHT,160,78,0,59136,2,118272,cuda:0,,"[1,77,768]",0,1
0,57,param_163_164,t57,WEIGHT,163,164,0,768,2,1536,cuda:0,,[768],0,1
0,58,param_165_78,t58,WEIGHT,165,78,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,59,param_166_167,t59,WEIGHT,166,167,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,60,param_170_171,t60,WEIGHT,170,171,0,768,2,1536,cuda:0,,[768],0,1
0,61,param_172_78,t61,WEIGHT,172,78,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,62,param_173_174,t62,WEIGHT,173,174,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,63,param_177_178,t63,WEIGHT,177,178,0,768,2,1536,cuda:0,,[768],0,1
0,64,param_179_78,t64,WEIGHT,179,78,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,65,param_180_181,t65,WEIGHT,180,181,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,66,cache_182_60,t66,CONTEXT,182,60,0,59136,2,118272,cuda:0,,"[77,768]",2,3
0,67,param_187_116,t67,WEIGHT,187,116,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,68,param_188_69,t68,WEIGHT,188,69,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,69,param_189_60,t69,WEIGHT,189,60,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,70,param_190_91,t70,WEIGHT,190,91,0,71148,2,142296,cuda:0,,"[1,12,77,77]",0,1
0,71,cache_193_116,t71,CONTEXT,193,116,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,72,cache_196_69,t72,CONTEXT,196,69,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,73,cache_199_60,t73,CONTEXT,199,60,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,74,cache_202_203,t74,CONTEXT,202,203,0,1,8,8,cpu,,[],2,0
0,75,param_202_219,t75,WEIGHT,202,219,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,76,cache_205_206,t76,CONTEXT,205,206,0,1,8,8,cpu,,[],2,0
0,77,param_205_209,t77,WEIGHT,205,209,0,59136,2,118272,cuda:0,,"[1,77,768]",0,1
0,78,cache_208_209,t78,CONTEXT,208,209,0,59136,2,118272,cuda:0,,"[1,77,12,64]",2,1
0,79,cache_211_119,t79,CONTEXT,211,119,0,0,4,0,cuda:0,,"[1,12,0]",2,0
0,80,param_211_209,t80,WEIGHT,211,209,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,81,cache_214_141,t81,CONTEXT,214,141,0,236544,2,473088,cuda:0,,"[77,3072]",1,1
0,82,cache_214_209,t82,CONTEXT,214,209,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,0
0,83,param_217_218,t83,WEIGHT,217,218,0,768,2,1536,cuda:0,,[768],0,1
0,84,param_222_223,t84,WEIGHT,222,223,0,768,2,1536,cuda:0,,[768],0,1
0,85,param_224_225,t85,WEIGHT,224,225,0,768,2,1536,cuda:0,,[768],0,1
0,86,param_228_229,t86,WEIGHT,228,229,0,3072,2,6144,cuda:0,,[3072],0,1
0,87,param_230_209,t87,WEIGHT,230,209,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,88,param_231_232,t88,WEIGHT,231,232,0,2359296,2,4718592,cuda:0,,"[768,3072]",0,1
0,89,param_235_141,t89,WEIGHT,235,141,0,236544,2,473088,cuda:0,,"[1,77,3072]",0,1
0,90,param_238_239,t90,WEIGHT,238,239,0,768,2,1536,cuda:0,,[768],0,2
0,91,param_240_141,t91,WEIGHT,240,141,0,236544,2,473088,cuda:0,,"[77,3072]",0,2
0,92,param_241_242,t92,WEIGHT,241,242,0,2359296,2,4718592,cuda:0,,"[3072,768]",0,2
0,93,cache_243_209,t93,CONTEXT,243,209,0,59136,2,118272,cuda:0,,"[77,768]",4,5
0,94,param_246_60,t94,WEIGHT,246,60,0,59136,2,118272,cuda:0,,"[1,77,768]",0,3
0,95,param_247_248,t95,WEIGHT,247,248,0,768,2,1536,cuda:0,,[768],0,1
0,96,param_249_250,t96,WEIGHT,249,250,0,768,2,1536,cuda:0,,[768],0,1
0,97,param_251_69,t97,WEIGHT,251,69,0,59136,2,118272,cuda:0,,"[1,77,768]",0,1
0,98,param_254_255,t98,WEIGHT,254,255,0,768,2,1536,cuda:0,,[768],0,1
0,99,param_256_69,t99,WEIGHT,256,69,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,100,param_257_258,t100,WEIGHT,257,258,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,101,param_261_262,t101,WEIGHT,261,262,0,768,2,1536,cuda:0,,[768],0,1
0,102,param_263_69,t102,WEIGHT,263,69,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,103,param_264_265,t103,WEIGHT,264,265,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,104,param_268_269,t104,WEIGHT,268,269,0,768,2,1536,cuda:0,,[768],0,1
0,105,param_270_69,t105,WEIGHT,270,69,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,106,param_271_272,t106,WEIGHT,271,272,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,107,cache_273_78,t107,CONTEXT,273,78,0,59136,2,118272,cuda:0,,"[77,768]",2,3
0,108,param_278_209,t108,WEIGHT,278,209,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,109,param_279_116,t109,WEIGHT,279,116,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,110,param_280_78,t110,WEIGHT,280,78,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,111,param_281_91,t111,WEIGHT,281,91,0,71148,2,142296,cuda:0,,"[1,12,77,77]",0,1
0,112,cache_284_209,t112,CONTEXT,284,209,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,113,cache_287_116,t113,CONTEXT,287,116,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,114,cache_290_78,t114,CONTEXT,290,78,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,115,cache_293_294,t115,CONTEXT,293,294,0,1,8,8,cpu,,[],2,0
0,116,param_293_310,t116,WEIGHT,293,310,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,117,cache_296_297,t117,CONTEXT,296,297,0,1,8,8,cpu,,[],2,0
0,118,param_296_300,t118,WEIGHT,296,300,0,59136,2,118272,cuda:0,,"[1,77,768]",0,1
0,119,cache_299_300,t119,CONTEXT,299,300,0,59136,2,118272,cuda:0,,"[1,77,12,64]",2,1
0,120,cache_302_119,t120,CONTEXT,302,119,0,0,4,0,cuda:0,,"[1,12,0]",2,0
0,121,param_302_300,t121,WEIGHT,302,300,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,122,cache_305_141,t122,CONTEXT,305,141,0,236544,2,473088,cuda:0,,"[77,3072]",1,1
0,123,cache_305_300,t123,CONTEXT,305,300,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,0
0,124,param_308_309,t124,WEIGHT,308,309,0,768,2,1536,cuda:0,,[768],0,1
0,125,param_313_314,t125,WEIGHT,313,314,0,768,2,1536,cuda:0,,[768],0,1
0,126,param_315_316,t126,WEIGHT,315,316,0,768,2,1536,cuda:0,,[768],0,1
0,127,param_319_320,t127,WEIGHT,319,320,0,3072,2,6144,cuda:0,,[3072],0,1
0,128,param_321_300,t128,WEIGHT,321,300,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,129,param_322_323,t129,WEIGHT,322,323,0,2359296,2,4718592,cuda:0,,"[768,3072]",0,1
