step,tensor_n,tensor_name,tensor_node_id,tensor_kind,tensor_id,storage_id,offset,numel,itemsize,tensor_size_bytes,device,dtype,shape,producer_count,consumer_count
0,61,cache_205_206,t61,CONTEXT,205,206,0,59136,2,118272,cuda:0,,"[1,77,768]",5,6
0,62,cache_208_209,t62,CONTEXT,208,209,0,77,4,308,cuda:0,,[77],1,1
0,63,cache_211_87,t63,CONTEXT,211,87,0,77,4,308,cuda:0,,[77],1,1
0,64,cache_213_209,t64,CONTEXT,213,209,0,77,4,308,cuda:0,,"[1,77,1]",2,0
0,65,cache_213_234,t65,CONTEXT,213,234,0,768,2,1536,cuda:0,,[768],2,2
0,66,cache_215_87,t66,CONTEXT,215,87,0,77,4,308,cuda:0,,"[1,77,1]",2,0
0,67,cache_215_227,t67,CONTEXT,215,227,0,589824,2,1179648,cuda:0,,"[768,768]",2,2
0,68,param_219_220,t68,WEIGHT,219,220,0,589824,2,1179648,cpu,,"[768,768]",0,2
0,69,param_222_223,t69,WEIGHT,222,223,0,768,2,1536,cpu,,[768],0,2
0,70,param_230_220,t70,WEIGHT,230,220,0,589824,2,1179648,cpu,,"[768,768]",0,1
0,71,param_230_227,t71,WEIGHT,230,227,0,589824,2,1179648,cuda:0,,"[768,768]",0,2
0,72,param_237_223,t72,WEIGHT,237,223,0,768,2,1536,cpu,,[768],0,1
0,73,param_237_234,t73,WEIGHT,237,234,0,768,2,1536,cuda:0,,[768],0,2
0,74,cache_241_206,t74,CONTEXT,241,206,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,75,cache_245_59,t75,CONTEXT,245,59,0,589824,2,1179648,cuda:0,,"[768,768]",1,1
0,76,cache_247_248,t76,CONTEXT,247,248,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,77,cache_250_248,t77,CONTEXT,250,248,0,59136,2,118272,cuda:0,,"[1,77,768]",1,1
0,78,param_254_255,t78,WEIGHT,254,255,0,589824,2,1179648,cpu,,"[768,768]",0,2
0,79,param_257_258,t79,WEIGHT,257,258,0,768,2,1536,cpu,,[768],0,2
0,80,cache_262_59,t80,CONTEXT,262,59,0,589824,2,1179648,cuda:0,,"[768,768]",2,2
0,81,param_265_59,t81,WEIGHT,265,59,0,589824,2,1179648,cuda:0,,"[768,768]",0,2
0,82,param_265_255,t82,WEIGHT,265,255,0,589824,2,1179648,cpu,,"[768,768]",0,1
0,83,cache_269_45,t83,CONTEXT,269,45,0,768,2,1536,cuda:0,,[768],2,2
0,84,param_272_45,t84,WEIGHT,272,45,0,768,2,1536,cuda:0,,[768],0,2
0,85,param_272_258,t85,WEIGHT,272,258,0,768,2,1536,cpu,,[768],0,1
0,86,cache_276_206,t86,CONTEXT,276,206,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,87,cache_280_227,t87,CONTEXT,280,227,0,589824,2,1179648,cuda:0,,"[768,768]",1,1
0,88,cache_282_283,t88,CONTEXT,282,283,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,89,cache_285_283,t89,CONTEXT,285,283,0,59136,2,118272,cuda:0,,"[1,77,768]",1,1
0,90,param_289_290,t90,WEIGHT,289,290,0,589824,2,1179648,cpu,,"[768,768]",0,2
0,91,param_292_293,t91,WEIGHT,292,293,0,768,2,1536,cpu,,[768],0,2
0,92,cache_297_227,t92,CONTEXT,297,227,0,589824,2,1179648,cuda:0,,"[768,768]",2,2
0,93,param_300_227,t93,WEIGHT,300,227,0,589824,2,1179648,cuda:0,,"[768,768]",0,2
0,94,param_300_290,t94,WEIGHT,300,290,0,589824,2,1179648,cpu,,"[768,768]",0,1
0,95,cache_304_234,t95,CONTEXT,304,234,0,768,2,1536,cuda:0,,[768],2,2
0,96,param_307_234,t96,WEIGHT,307,234,0,768,2,1536,cuda:0,,[768],0,2
0,97,param_307_293,t97,WEIGHT,307,293,0,768,2,1536,cpu,,[768],0,1
0,98,cache_311_206,t98,CONTEXT,311,206,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,99,cache_315_59,t99,CONTEXT,315,59,0,589824,2,1179648,cuda:0,,"[768,768]",1,1
0,100,cache_317_318,t100,CONTEXT,317,318,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,101,cache_320_318,t101,CONTEXT,320,318,0,59136,2,118272,cuda:0,,"[1,77,768]",1,1
0,102,cache_324_248,t102,CONTEXT,324,248,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,103,cache_327_248,t103,CONTEXT,327,248,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,1
0,104,cache_329_283,t104,CONTEXT,329,283,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,105,cache_332_283,t105,CONTEXT,332,283,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,1
0,106,cache_334_318,t106,CONTEXT,334,318,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,107,cache_337_318,t107,CONTEXT,337,318,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,1
0,108,cache_342_87,t108,CONTEXT,342,87,0,6160,2,12320,cuda:0,,"[1,1,77,80]",2,3
0,109,cache_347_87,t109,CONTEXT,347,87,0,5929,2,11858,cuda:0,,"[1,1,77,77]",2,1
0,110,cache_351_87,t110,CONTEXT,351,87,0,5929,2,11858,cuda:0,,"[1,1,77,77]",1,1
0,111,cache_354_87,t111,CONTEXT,354,87,0,71148,2,142296,cuda:0,,"[1,12,77,77]",1,1
0,112,cache_358_248,t112,CONTEXT,358,248,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,113,cache_361_283,t113,CONTEXT,361,283,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,114,cache_364_318,t114,CONTEXT,364,318,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,115,cache_367_368,t115,CONTEXT,367,368,0,1,8,8,cpu,,[],2,0
0,116,cache_367_374,t116,CONTEXT,367,374,0,59136,2,118272,cuda:0,,"[1,77,768]",2,2
0,117,cache_370_371,t117,CONTEXT,370,371,0,1,8,8,cpu,,[],2,0
0,118,cache_370_374,t118,CONTEXT,370,374,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,119,cache_373_374,t119,CONTEXT,373,374,0,59136,2,118272,cuda:0,,"[1,77,12,64]",2,1
